gene	SRX1130454	ERX3503479	SRX1130456	SRX1130465	SRX1130457	SRX3367918	SRX7649169	SRX1130492	SRX3367919	ERX3988324	ERX3988313	SRX546032	SRX1045016	SRX1130490	SRX3154231	SRX546016	ERX3988308	SRX1130470	SRX1130460	SRX1130468	SRX4081212	SRX2349198	ERX3988309	SRX3154228	ERX3503483	SRX4520756	SRX1130452	SRX546033	SRX1735461	SRX666570	SRX1130496	SRX1130501	SRX5492850	SRX3154230	SRX1130459	SRX9029128	SRX666579	SRX807046	SRX4081213	SRX1735462	SRX546015	ERX3988323	ERX3988325	SRX546024	SRX1130506	SRX1130471	SRX1100709	SRX1130451	SRX1130504	SRX4520757	ERX3988322	SRX666577	SRX1130455	SRX2349197	SRX666576	SRX157655	SRX546017	SRX666574	SRX3154229	SRX1130491	SRX1130500	SRX1130462	SRX3367920	ERX3988312	SRX1130507	SRX1130464	SRX1130503	SRX1093014	SRX1130461	SRX1130467	ERX3503481	SRX1100710	SRX1735466	SRX3154227	SRX1735465	SRX1130463	SRX7649168	SRX8564783	SRX1130466	SRX7421974	SRX7649167	ERX3988320	SRX1130458	SRX546026	SRX1130469	SRX1130453	ERX3988310	SRX1130505	SRX1130499	SRX546025	SRX9029119	SRX1093013	SRX546034	SRX2349196	SRX2349199	SRX7649166	SRX326627	SRX1130489	SRX1093011
32	25.0	0.0	72.0	492.0	77.0	1469.0	137.0	1197.0	1052.0	45.0	53.0	42.0	0.0	334.0	85.0	89.0	110.0	512.0	469.0	275.0	15.0	291.0	94.0	42.0	0.0	43.0	0.0	63.0	8.0	188.0	0.0	29.0	3.0	19.0	532.0	12.0	15.0	993.0	16.0	4.0	103.0	58.0	79.0	768.0	823.0	2.0	68.0	197.0	11.0	26.0	34.0	39.0	0.0	16227.0	83.0	0.0	112.0	85.0	14.0	673.0	1416.0	180.0	858.0	106.0	23.0	736.0	59.0	29.0	404.0	87.0	0.0	45.0	51.0	10.0	104.0	174.0	247.0	785.0	256.0	8.0	216.0	56.0	14.0	1085.0	498.0	208.0	61.0	761.0	453.0	1112.0	40.0	24.0	179.0	771.0	40164.0	280.0	6.0	227.0	13.0
33	25.0	0.0	72.0	492.0	77.0	1295.0	137.0	1197.0	909.0	44.0	51.0	41.0	0.0	329.0	82.0	88.0	109.0	512.0	469.0	275.0	15.0	272.0	91.0	39.0	0.0	43.0	0.0	57.0	8.0	149.0	0.0	29.0	3.0	18.0	532.0	12.0	15.0	904.0	16.0	4.0	85.0	58.0	70.0	756.0	823.0	2.0	68.0	197.0	11.0	25.0	35.0	38.0	0.0	16158.0	81.0	0.0	107.0	83.0	14.0	673.0	1403.0	180.0	738.0	105.0	23.0	736.0	59.0	28.0	404.0	87.0	0.0	45.0	52.0	10.0	106.0	174.0	194.0	761.0	256.0	8.0	216.0	55.0	14.0	1067.0	498.0	208.0	58.0	761.0	453.0	1090.0	40.0	24.0	166.0	694.0	39092.0	280.0	6.0	227.0	12.0
34	25.0	0.0	72.0	492.0	77.0	1039.0	137.0	1190.0	735.0	44.0	49.0	40.0	0.0	329.0	73.0	87.0	106.0	513.0	469.0	275.0	15.0	260.0	91.0	39.0	0.0	44.0	0.0	50.0	6.0	127.0	0.0	29.0	3.0	15.0	532.0	12.0	18.0	916.0	16.0	4.0	76.0	59.0	69.0	739.0	823.0	2.0	69.0	197.0	11.0	23.0	33.0	37.0	0.0	16704.0	81.0	0.0	106.0	82.0	13.0	673.0	1403.0	180.0	580.0	105.0	23.0	736.0	59.0	29.0	404.0	87.0	0.0	45.0	51.0	8.0	112.0	174.0	194.0	746.0	256.0	12.0	216.0	54.0	14.0	1056.0	498.0	213.0	58.0	761.0	453.0	1075.0	40.0	24.0	162.0	689.0	38260.0	280.0	6.0	224.0	12.0
35	25.0	0.0	72.0	492.0	77.0	783.0	160.0	1190.0	565.0	42.0	49.0	40.0	0.0	329.0	67.0	82.0	103.0	513.0	469.0	275.0	15.0	248.0	89.0	36.0	0.0	41.0	0.0	50.0	7.0	118.0	0.0	29.0	3.0	14.0	532.0	12.0	18.0	915.0	16.0	5.0	71.0	58.0	66.0	733.0	823.0	2.0	67.0	197.0	11.0	23.0	31.0	37.0	0.0	16636.0	80.0	0.0	94.0	82.0	10.0	673.0	1403.0	180.0	437.0	105.0	23.0	736.0	59.0	28.0	395.0	87.0	0.0	43.0	51.0	7.0	114.0	174.0	194.0	745.0	256.0	12.0	216.0	52.0	14.0	1038.0	498.0	213.0	55.0	761.0	453.0	1062.0	40.0	24.0	160.0	661.0	36662.0	280.0	6.0	224.0	12.0
36	25.0	0.0	72.0	492.0	77.0	440.0	160.0	1190.0	341.0	44.0	54.0	40.0	0.0	329.0	65.0	82.0	103.0	513.0	469.0	275.0	25.0	245.0	95.0	36.0	0.0	39.0	0.0	49.0	7.0	113.0	0.0	29.0	3.0	11.0	532.0	12.0	19.0	919.0	19.0	6.0	72.0	65.0	72.0	733.0	823.0	2.0	66.0	197.0	11.0	23.0	38.0	37.0	0.0	16892.0	80.0	0.0	97.0	80.0	9.0	673.0	1403.0	180.0	235.0	111.0	23.0	736.0	59.0	29.0	395.0	87.0	0.0	41.0	51.0	6.0	114.0	174.0	194.0	747.0	256.0	12.0	204.0	59.0	14.0	1045.0	498.0	213.0	58.0	761.0	453.0	1064.0	40.0	24.0	159.0	691.0	36939.0	280.0	6.0	224.0	12.0
37	25.0	0.0	72.0	492.0	77.0	674.0	1604.0	1190.0	571.0	1538.0	1260.0	35.0	0.0	323.0	69.0	150.0	2352.0	513.0	469.0	275.0	72.0	371.0	2938.0	27.0	0.0	38.0	0.0	49.0	2.0	163.0	0.0	29.0	3.0	40.0	532.0	12.0	103.0	922.0	60.0	6.0	150.0	1687.0	1964.0	742.0	823.0	2.0	273.0	197.0	11.0	23.0	2040.0	32.0	0.0	17017.0	79.0	0.0	225.0	78.0	27.0	673.0	1410.0	180.0	427.0	3753.0	23.0	736.0	59.0	29.0	395.0	87.0	0.0	132.0	186.0	10.0	219.0	170.0	2451.0	760.0	256.0	12.0	4457.0	2640.0	14.0	1153.0	498.0	213.0	3099.0	761.0	453.0	1076.0	40.0	24.0	148.0	1147.0	34892.0	2518.0	6.0	224.0	13.0
38	25.0	0.0	72.0	492.0	77.0	575.0	1586.0	1190.0	504.0	1571.0	1305.0	39.0	0.0	323.0	80.0	149.0	2411.0	513.0	469.0	275.0	114.0	392.0	3025.0	49.0	0.0	39.0	0.0	51.0	3.0	173.0	0.0	29.0	3.0	88.0	532.0	12.0	115.0	1603.0	84.0	8.0	151.0	1728.0	2008.0	744.0	823.0	2.0	271.0	197.0	11.0	24.0	2061.0	30.0	0.0	19805.0	80.0	0.0	221.0	77.0	46.0	673.0	1410.0	180.0	393.0	3894.0	23.0	736.0	59.0	36.0	395.0	87.0	0.0	132.0	204.0	94.0	227.0	170.0	2419.0	750.0	256.0	12.0	4488.0	2661.0	14.0	1178.0	498.0	213.0	3180.0	761.0	449.0	1092.0	40.0	31.0	162.0	1261.0	36186.0	2518.0	6.0	224.0	16.0
39	25.0	0.0	72.0	492.0	77.0	590.0	1628.0	1190.0	513.0	2396.0	1385.0	43.0	1.0	323.0	93.0	150.0	2535.0	513.0	465.0	275.0	122.0	423.0	3176.0	59.0	0.0	44.0	0.0	60.0	5.0	303.0	0.0	29.0	3.0	89.0	532.0	12.0	123.0	1972.0	87.0	30.0	159.0	2645.0	2856.0	1052.0	817.0	2.0	284.0	197.0	11.0	24.0	2146.0	32.0	0.0	20370.0	77.0	0.0	226.0	76.0	64.0	668.0	1410.0	173.0	407.0	4034.0	23.0	718.0	59.0	38.0	395.0	87.0	0.0	142.0	213.0	106.0	240.0	170.0	2419.0	737.0	256.0	12.0	4537.0	2751.0	14.0	1349.0	498.0	213.0	3236.0	761.0	449.0	1348.0	40.0	34.0	174.0	1337.0	33569.0	2518.0	6.0	224.0	21.0
40	25.0	0.0	72.0	452.0	77.0	587.0	1650.0	965.0	523.0	2433.0	1386.0	38.0	1.0	268.0	98.0	133.0	2553.0	430.0	388.0	261.0	122.0	411.0	3174.0	65.0	0.0	48.0	0.0	49.0	32.0	314.0	0.0	29.0	3.0	88.0	383.0	12.0	131.0	2498.0	87.0	51.0	151.0	2697.0	2893.0	1063.0	624.0	1.0	287.0	170.0	11.0	37.0	2150.0	32.0	0.0	20555.0	78.0	0.0	211.0	81.0	68.0	551.0	1239.0	173.0	415.0	4063.0	23.0	594.0	59.0	39.0	323.0	80.0	0.0	144.0	221.0	108.0	243.0	150.0	2400.0	712.0	237.0	13.0	4537.0	2753.0	14.0	1374.0	371.0	157.0	3239.0	613.0	420.0	1346.0	40.0	41.0	138.0	1333.0	33430.0	2518.0	6.0	157.0	26.0
41	25.0	0.0	72.0	431.0	77.0	554.0	1650.0	891.0	505.0	2494.0	1405.0	35.0	1.0	252.0	95.0	126.0	2547.0	406.0	378.0	233.0	156.0	400.0	3212.0	66.0	0.0	53.0	0.0	46.0	31.0	322.0	0.0	29.0	3.0	89.0	383.0	12.0	165.0	2503.0	102.0	1003.0	148.0	2795.0	2961.0	1033.0	556.0	1.0	279.0	153.0	11.0	39.0	2188.0	39.0	0.0	20517.0	84.0	0.0	200.0	93.0	73.0	510.0	1167.0	173.0	410.0	4277.0	23.0	551.0	59.0	40.0	319.0	80.0	0.0	145.0	227.0	108.0	259.0	149.0	2416.0	698.0	237.0	13.0	4537.0	2794.0	13.0	1363.0	363.0	157.0	3389.0	600.0	392.0	1322.0	40.0	43.0	134.0	1341.0	30330.0	2480.0	6.0	138.0	26.0
42	25.0	0.0	72.0	420.0	63.0	539.0	1650.0	835.0	498.0	2494.0	1402.0	34.0	1.0	232.0	94.0	124.0	2545.0	386.0	364.0	207.0	156.0	396.0	3208.0	66.0	0.0	67.0	0.0	46.0	31.0	321.0	0.0	29.0	3.0	89.0	357.0	12.0	184.0	2503.0	102.0	1005.0	145.0	2794.0	2961.0	1013.0	539.0	0.0	275.0	152.0	11.0	42.0	2188.0	39.0	0.0	20479.0	84.0	0.0	195.0	93.0	73.0	494.0	1122.0	173.0	401.0	4273.0	23.0	492.0	56.0	40.0	300.0	80.0	0.0	144.0	229.0	108.0	263.0	149.0	2416.0	672.0	219.0	13.0	4537.0	2792.0	13.0	1350.0	290.0	160.0	3387.0	559.0	385.0	1307.0	39.0	42.0	132.0	1338.0	29644.0	2480.0	6.0	123.0	26.0
43	25.0	0.0	33.0	393.0	63.0	530.0	1650.0	697.0	491.0	2495.0	1404.0	34.0	1.0	217.0	95.0	126.0	2545.0	331.0	337.0	191.0	159.0	394.0	3210.0	66.0	0.0	87.0	0.0	46.0	31.0	321.0	0.0	29.0	3.0	89.0	326.0	12.0	199.0	2489.0	103.0	1009.0	145.0	2794.0	2962.0	1016.0	503.0	0.0	275.0	142.0	11.0	51.0	2189.0	40.0	0.0	20475.0	85.0	0.0	194.0	93.0	73.0	502.0	973.0	137.0	397.0	4273.0	23.0	428.0	56.0	40.0	275.0	63.0	0.0	145.0	228.0	108.0	265.0	137.0	2416.0	651.0	202.0	14.0	4509.0	2791.0	13.0	1362.0	274.0	147.0	3386.0	528.0	342.0	1316.0	38.0	42.0	132.0	1352.0	29629.0	2445.0	3.0	106.0	26.0
44	19.0	0.0	33.0	302.0	53.0	524.0	1666.0	924.0	485.0	2499.0	1413.0	34.0	1.0	245.0	96.0	127.0	2551.0	469.0	345.0	223.0	157.0	406.0	3212.0	66.0	0.0	95.0	0.0	46.0	32.0	323.0	18.0	13.0	3.0	87.0	352.0	10.0	216.0	2267.0	105.0	1009.0	146.0	2801.0	2967.0	1027.0	549.0	0.0	271.0	121.0	18.0	52.0	2194.0	40.0	0.0	20516.0	86.0	0.0	196.0	96.0	74.0	577.0	1121.0	109.0	394.0	4295.0	52.0	491.0	62.0	40.0	313.0	44.0	0.0	143.0	229.0	108.0	271.0	131.0	2416.0	579.0	138.0	14.0	4532.0	2794.0	4.0	1369.0	329.0	127.0	3388.0	705.0	339.0	1338.0	21.0	42.0	133.0	1446.0	29929.0	2418.0	3.0	121.0	26.0
45	14.0	0.0	14.0	276.0	53.0	506.0	1666.0	904.0	482.0	2499.0	1415.0	38.0	2.0	232.0	98.0	139.0	2554.0	461.0	355.0	250.0	158.0	398.0	3217.0	64.0	0.0	105.0	0.0	48.0	32.0	322.0	18.0	13.0	3.0	87.0	345.0	10.0	213.0	2233.0	110.0	1013.0	148.0	2796.0	2969.0	1035.0	526.0	0.0	268.0	106.0	18.0	61.0	2195.0	40.0	0.0	20151.0	88.0	0.0	201.0	96.0	74.0	562.0	1055.0	99.0	387.0	4296.0	52.0	488.0	73.0	37.0	299.0	44.0	0.0	142.0	231.0	106.0	274.0	130.0	2416.0	394.0	113.0	21.0	4483.0	2794.0	4.0	1395.0	315.0	142.0	3387.0	686.0	312.0	1340.0	17.0	38.0	148.0	1424.0	29983.0	2395.0	0.0	122.0	25.0
46	8.0	0.0	5.0	210.0	14.0	481.0	1612.0	754.0	440.0	2495.0	1410.0	36.0	2.0	198.0	85.0	135.0	2538.0	409.0	292.0	220.0	156.0	359.0	3206.0	61.0	0.0	122.0	0.0	40.0	33.0	302.0	18.0	0.0	3.0	87.0	322.0	7.0	210.0	2244.0	104.0	1018.0	141.0	2792.0	2963.0	1031.0	411.0	0.0	259.0	74.0	18.0	80.0	2193.0	34.0	0.0	13635.0	79.0	0.0	194.0	87.0	70.0	438.0	949.0	90.0	355.0	4278.0	52.0	479.0	56.0	34.0	264.0	37.0	0.0	133.0	228.0	103.0	270.0	120.0	2367.0	322.0	86.0	21.0	4437.0	2793.0	4.0	1397.0	275.0	143.0	3381.0	640.0	272.0	1320.0	14.0	31.0	136.0	1295.0	23903.0	2367.0	0.0	94.0	20.0
47	8.0	0.0	5.0	190.0	14.0	478.0	1612.0	675.0	438.0	2496.0	1411.0	37.0	2.0	179.0	87.0	133.0	2538.0	371.0	252.0	189.0	159.0	363.0	3204.0	61.0	0.0	131.0	0.0	40.0	33.0	302.0	18.0	0.0	3.0	87.0	253.0	7.0	210.0	2244.0	107.0	1019.0	141.0	2792.0	2963.0	1038.0	376.0	0.0	257.0	65.0	18.0	86.0	2193.0	34.0	0.0	13571.0	79.0	0.0	194.0	87.0	71.0	418.0	875.0	90.0	356.0	4278.0	52.0	437.0	35.0	37.0	227.0	37.0	0.0	132.0	226.0	103.0	271.0	93.0	2367.0	321.0	64.0	21.0	4461.0	2793.0	4.0	1401.0	271.0	136.0	3383.0	586.0	238.0	1325.0	14.0	31.0	145.0	1300.0	24041.0	2367.0	0.0	89.0	20.0
48	8.0	0.0	5.0	190.0	14.0	469.0	1603.0	675.0	435.0	2496.0	1411.0	38.0	2.0	179.0	87.0	133.0	2537.0	371.0	252.0	183.0	159.0	367.0	3204.0	61.0	0.0	149.0	0.0	40.0	34.0	302.0	18.0	0.0	3.0	87.0	253.0	7.0	216.0	2244.0	106.0	1021.0	141.0	2795.0	2968.0	1049.0	372.0	0.0	257.0	65.0	18.0	98.0	2197.0	35.0	0.0	13703.0	79.0	0.0	194.0	87.0	71.0	412.0	857.0	90.0	350.0	4281.0	52.0	419.0	35.0	35.0	227.0	37.0	0.0	132.0	224.0	103.0	262.0	93.0	2373.0	321.0	64.0	21.0	4477.0	2792.0	4.0	1418.0	271.0	141.0	3383.0	586.0	227.0	1325.0	14.0	31.0	148.0	1309.0	24433.0	2346.0	0.0	84.0	20.0
49	0.0	0.0	5.0	131.0	7.0	453.0	1603.0	546.0	424.0	2497.0	1412.0	38.0	2.0	165.0	86.0	133.0	2536.0	324.0	197.0	159.0	159.0	363.0	3204.0	60.0	0.0	178.0	0.0	40.0	34.0	299.0	18.0	0.0	3.0	88.0	221.0	7.0	225.0	2237.0	106.0	1021.0	142.0	2799.0	2968.0	1051.0	310.0	0.0	255.0	48.0	18.0	121.0	2197.0	35.0	0.0	13814.0	79.0	0.0	192.0	88.0	71.0	300.0	687.0	74.0	342.0	4281.0	52.0	335.0	35.0	32.0	188.0	17.0	0.0	130.0	220.0	103.0	250.0	82.0	2373.0	280.0	53.0	25.0	4477.0	2791.0	4.0	1435.0	217.0	122.0	3382.0	513.0	188.0	1324.0	13.0	26.0	148.0	1319.0	24251.0	2346.0	0.0	67.0	20.0
50	0.0	0.0	0.0	58.0	0.0	440.0	1603.0	433.0	413.0	2496.0	1417.0	37.0	2.0	122.0	85.0	134.0	2532.0	295.0	157.0	133.0	158.0	358.0	3200.0	59.0	0.0	187.0	0.0	39.0	34.0	298.0	18.0	0.0	3.0	88.0	189.0	7.0	228.0	2243.0	106.0	1021.0	143.0	2801.0	2966.0	1045.0	251.0	0.0	255.0	29.0	7.0	134.0	2196.0	35.0	0.0	13443.0	79.0	0.0	190.0	89.0	74.0	261.0	546.0	54.0	337.0	4280.0	52.0	235.0	18.0	26.0	136.0	17.0	0.0	128.0	219.0	103.0	249.0	40.0	2373.0	163.0	24.0	25.0	4477.0	2792.0	3.0	1426.0	166.0	97.0	3379.0	376.0	136.0	1328.0	11.0	28.0	146.0	1297.0	22997.0	2346.0	0.0	49.0	18.0
51	0.0	0.0	0.0	43.0	0.0	436.0	1603.0	381.0	410.0	2495.0	1416.0	37.0	2.0	114.0	86.0	133.0	2532.0	290.0	157.0	133.0	158.0	358.0	3199.0	59.0	0.0	188.0	0.0	39.0	34.0	298.0	18.0	0.0	3.0	88.0	189.0	7.0	228.0	2243.0	106.0	1021.0	142.0	2801.0	2966.0	1038.0	228.0	0.0	254.0	29.0	7.0	142.0	2196.0	35.0	0.0	13435.0	78.0	0.0	189.0	89.0	74.0	216.0	517.0	46.0	333.0	4277.0	52.0	208.0	18.0	26.0	120.0	1.0	0.0	128.0	217.0	103.0	245.0	39.0	2319.0	149.0	9.0	17.0	4453.0	2791.0	0.0	1416.0	141.0	97.0	3378.0	375.0	107.0	1323.0	11.0	28.0	146.0	1292.0	22728.0	2346.0	0.0	49.0	18.0
52	0.0	0.0	0.0	43.0	0.0	435.0	1603.0	356.0	410.0	2496.0	1415.0	37.0	2.0	97.0	86.0	133.0	2532.0	283.0	157.0	133.0	158.0	358.0	3199.0	59.0	0.0	192.0	0.0	39.0	34.0	298.0	18.0	0.0	3.0	88.0	189.0	4.0	230.0	2243.0	104.0	1021.0	142.0	2801.0	2966.0	1042.0	224.0	0.0	254.0	28.0	7.0	148.0	2196.0	35.0	0.0	13441.0	78.0	0.0	189.0	89.0	74.0	216.0	474.0	38.0	333.0	4277.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	128.0	209.0	103.0	241.0	39.0	2319.0	140.0	9.0	17.0	4427.0	2789.0	0.0	1422.0	140.0	92.0	3378.0	356.0	97.0	1324.0	10.0	28.0	146.0	1293.0	22698.0	2299.0	0.0	49.0	18.0
53	0.0	0.0	0.0	22.0	0.0	434.0	1603.0	358.0	410.0	2496.0	1415.0	37.0	2.0	97.0	86.0	133.0	2532.0	283.0	157.0	133.0	157.0	351.0	3198.0	59.0	0.0	197.0	0.0	39.0	34.0	296.0	18.0	0.0	3.0	88.0	184.0	2.0	229.0	2230.0	102.0	1021.0	142.0	2802.0	2967.0	1067.0	211.0	0.0	254.0	28.0	7.0	148.0	2195.0	35.0	0.0	13369.0	77.0	0.0	189.0	88.0	74.0	224.0	455.0	38.0	333.0	4277.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	128.0	206.0	103.0	236.0	39.0	2300.0	119.0	9.0	13.0	4427.0	2789.0	0.0	1407.0	140.0	92.0	3378.0	356.0	104.0	1342.0	8.0	28.0	142.0	1293.0	21899.0	2252.0	0.0	49.0	18.0
54	0.0	0.0	0.0	22.0	0.0	431.0	1590.0	358.0	408.0	2495.0	1415.0	37.0	2.0	90.0	87.0	133.0	2532.0	283.0	157.0	133.0	156.0	350.0	3198.0	59.0	0.0	204.0	0.0	38.0	34.0	296.0	18.0	0.0	3.0	87.0	183.0	2.0	228.0	2174.0	102.0	1021.0	144.0	2803.0	2967.0	1062.0	211.0	0.0	253.0	28.0	7.0	147.0	2193.0	34.0	0.0	12488.0	76.0	0.0	189.0	88.0	74.0	224.0	459.0	38.0	332.0	4277.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	128.0	204.0	102.0	230.0	39.0	2300.0	119.0	9.0	13.0	4427.0	2789.0	0.0	1402.0	140.0	92.0	3378.0	345.0	97.0	1330.0	5.0	28.0	141.0	1290.0	20961.0	2252.0	0.0	49.0	16.0
55	0.0	0.0	0.0	22.0	0.0	425.0	1590.0	357.0	407.0	2492.0	1414.0	34.0	2.0	90.0	84.0	125.0	2526.0	283.0	157.0	133.0	156.0	350.0	3197.0	57.0	0.0	208.0	0.0	31.0	34.0	296.0	18.0	0.0	3.0	87.0	183.0	1.0	228.0	2155.0	101.0	1022.0	139.0	2801.0	2964.0	1045.0	211.0	0.0	249.0	28.0	7.0	148.0	2190.0	32.0	0.0	8421.0	76.0	0.0	185.0	83.0	74.0	224.0	459.0	38.0	332.0	4274.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	126.0	203.0	102.0	229.0	38.0	2321.0	118.0	9.0	13.0	4427.0	2788.0	0.0	1369.0	140.0	92.0	3376.0	341.0	97.0	1304.0	5.0	28.0	128.0	1240.0	17231.0	2221.0	0.0	49.0	16.0
56	0.0	0.0	0.0	22.0	0.0	422.0	1590.0	357.0	399.0	2492.0	1414.0	34.0	2.0	90.0	84.0	124.0	2525.0	283.0	157.0	133.0	155.0	347.0	3197.0	55.0	0.0	212.0	0.0	31.0	34.0	293.0	18.0	0.0	3.0	86.0	183.0	1.0	226.0	2145.0	101.0	1022.0	139.0	2800.0	2963.0	1021.0	211.0	0.0	248.0	28.0	7.0	157.0	2189.0	31.0	0.0	7925.0	75.0	0.0	185.0	82.0	74.0	224.0	459.0	38.0	328.0	4273.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	125.0	195.0	102.0	215.0	38.0	2321.0	118.0	9.0	13.0	4427.0	2788.0	0.0	1339.0	140.0	92.0	3376.0	341.0	97.0	1272.0	5.0	28.0	128.0	1234.0	16358.0	2221.0	0.0	49.0	15.0
57	0.0	0.0	0.0	22.0	0.0	360.0	384.0	357.0	345.0	2280.0	1278.0	34.0	2.0	85.0	83.0	124.0	2241.0	283.0	157.0	133.0	134.0	332.0	2858.0	55.0	0.0	216.0	0.0	31.0	34.0	249.0	18.0	0.0	3.0	85.0	183.0	1.0	210.0	2109.0	85.0	1015.0	136.0	2612.0	2747.0	925.0	211.0	0.0	246.0	28.0	7.0	157.0	2025.0	30.0	0.0	8004.0	75.0	0.0	177.0	82.0	75.0	224.0	451.0	38.0	267.0	3864.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	122.0	114.0	102.0	153.0	38.0	386.0	118.0	9.0	13.0	845.0	2553.0	0.0	1277.0	140.0	92.0	3053.0	341.0	97.0	1177.0	5.0	27.0	128.0	1210.0	15997.0	363.0	0.0	49.0	14.0
58	0.0	0.0	0.0	22.0	0.0	254.0	150.0	357.0	251.0	1737.0	959.0	31.0	2.0	85.0	75.0	98.0	1658.0	283.0	157.0	133.0	119.0	256.0	2103.0	51.0	0.0	214.0	0.0	28.0	27.0	189.0	18.0	0.0	3.0	83.0	183.0	1.0	172.0	1991.0	75.0	1007.0	96.0	2037.0	2058.0	826.0	211.0	0.0	225.0	28.0	7.0	154.0	1533.0	28.0	0.0	7490.0	52.0	0.0	137.0	74.0	73.0	224.0	451.0	38.0	189.0	2889.0	29.0	171.0	18.0	26.0	120.0	0.0	0.0	109.0	57.0	101.0	112.0	38.0	136.0	118.0	9.0	13.0	367.0	1891.0	0.0	1117.0	140.0	92.0	2275.0	341.0	97.0	1031.0	5.0	24.0	120.0	924.0	14415.0	202.0	0.0	49.0	14.0
59	0.0	0.0	0.0	22.0	0.0	111.0	101.0	343.0	97.0	197.0	108.0	25.0	2.0	85.0	64.0	35.0	117.0	283.0	157.0	133.0	111.0	124.0	168.0	44.0	0.0	213.0	0.0	21.0	7.0	50.0	18.0	0.0	3.0	55.0	183.0	1.0	135.0	1841.0	72.0	61.0	38.0	254.0	219.0	727.0	211.0	0.0	65.0	28.0	7.0	154.0	81.0	26.0	0.0	6842.0	45.0	0.0	37.0	68.0	55.0	224.0	436.0	38.0	70.0	394.0	29.0	171.0	18.0	18.0	120.0	0.0	0.0	43.0	26.0	95.0	64.0	38.0	64.0	108.0	9.0	13.0	191.0	94.0	0.0	949.0	140.0	92.0	220.0	341.0	97.0	916.0	5.0	19.0	108.0	464.0	12960.0	38.0	0.0	49.0	9.0
60	0.0	0.0	0.0	22.0	0.0	92.0	101.0	337.0	79.0	111.0	77.0	25.0	1.0	77.0	64.0	35.0	64.0	283.0	157.0	133.0	86.0	113.0	103.0	44.0	0.0	213.0	0.0	21.0	4.0	46.0	18.0	0.0	3.0	54.0	172.0	1.0	127.0	1703.0	57.0	22.0	36.0	178.0	131.0	651.0	211.0	0.0	17.0	28.0	7.0	154.0	59.0	26.0	0.0	6844.0	45.0	0.0	35.0	67.0	51.0	224.0	436.0	38.0	55.0	311.0	29.0	171.0	18.0	17.0	120.0	0.0	0.0	12.0	19.0	95.0	49.0	38.0	64.0	108.0	9.0	13.0	145.0	62.0	0.0	861.0	140.0	92.0	173.0	341.0	97.0	778.0	4.0	19.0	101.0	440.0	12818.0	14.0	0.0	49.0	8.0
61	0.0	0.0	0.0	22.0	0.0	74.0	101.0	337.0	63.0	92.0	71.0	24.0	1.0	77.0	63.0	35.0	54.0	283.0	157.0	133.0	71.0	109.0	96.0	43.0	0.0	213.0	0.0	21.0	4.0	38.0	18.0	0.0	3.0	53.0	172.0	1.0	91.0	586.0	46.0	21.0	34.0	154.0	119.0	645.0	211.0	0.0	15.0	28.0	7.0	153.0	58.0	26.0	0.0	6706.0	45.0	0.0	34.0	65.0	50.0	224.0	436.0	38.0	41.0	294.0	29.0	171.0	18.0	12.0	120.0	0.0	0.0	11.0	17.0	92.0	51.0	38.0	64.0	108.0	9.0	13.0	102.0	59.0	0.0	854.0	140.0	92.0	168.0	341.0	97.0	773.0	4.0	11.0	98.0	415.0	12615.0	14.0	0.0	49.0	2.0
62	0.0	0.0	0.0	22.0	0.0	53.0	80.0	301.0	43.0	13.0	27.0	15.0	1.0	64.0	26.0	28.0	21.0	258.0	157.0	133.0	22.0	82.0	18.0	8.0	0.0	211.0	0.0	11.0	4.0	12.0	18.0	0.0	0.0	3.0	114.0	1.0	62.0	572.0	25.0	20.0	19.0	26.0	22.0	306.0	182.0	0.0	6.0	22.0	7.0	153.0	16.0	7.0	0.0	4571.0	9.0	0.0	18.0	23.0	9.0	224.0	399.0	38.0	23.0	53.0	29.0	171.0	11.0	11.0	112.0	0.0	0.0	3.0	17.0	1.0	40.0	34.0	48.0	92.0	9.0	13.0	71.0	9.0	0.0	409.0	140.0	86.0	18.0	332.0	97.0	277.0	3.0	11.0	69.0	257.0	10436.0	14.0	0.0	49.0	2.0
63	0.0	0.0	0.0	12.0	0.0	52.0	64.0	249.0	40.0	13.0	27.0	15.0	1.0	52.0	27.0	27.0	22.0	228.0	136.0	77.0	21.0	77.0	14.0	9.0	0.0	208.0	0.0	11.0	4.0	21.0	18.0	0.0	0.0	5.0	77.0	1.0	46.0	467.0	26.0	17.0	19.0	23.0	21.0	296.0	146.0	0.0	6.0	22.0	0.0	151.0	14.0	7.0	0.0	4489.0	10.0	0.0	19.0	21.0	9.0	199.0	338.0	33.0	22.0	49.0	29.0	171.0	11.0	12.0	92.0	0.0	0.0	3.0	15.0	2.0	37.0	28.0	48.0	93.0	9.0	13.0	48.0	9.0	0.0	404.0	122.0	70.0	15.0	268.0	75.0	264.0	2.0	11.0	69.0	243.0	10625.0	33.0	0.0	35.0	2.0
